ID,Timestamp,humidity,temperature
292,2025-05-18 00:33:41,68.26896667,31.09264374
293,2025-05-18 00:33:51,68.24560547,31.1044693
294,2025-05-18 00:34:01,68.24674988,31.09722137
295,2025-05-18 00:34:11,68.22080994,31.10866547
296,2025-05-18 00:34:21,68.1137085,31.08844757
297,2025-05-18 00:34:33,68.08128357,31.09989166
298,2025-05-18 00:34:41,68.06526184,31.11400604
299,2025-05-18 00:34:51,68.0905304,31.10122681
300,2025-05-18 00:35:01,68.16053772,31.08997345
301,2025-05-18 00:35:11,68.03941345,31.08348846
302,2025-05-18 00:35:21,68.11141968,31.07833862
303,2025-05-18 00:35:32,68.0199585,31.09817505
304,2025-05-18 00:35:42,67.96426392,31.08215332
305,2025-05-18 00:35:52,68.02740479,31.0880661
306,2025-05-18 00:36:02,68.08929443,31.05564117
307,2025-05-18 00:36:12,68.06993103,31.06555939
308,2025-05-18 00:36:22,68.05581665,31.08081818
309,2025-05-18 00:36:32,68.01443481,31.08253479
310,2025-05-18 00:36:42,68.07537079,31.06327057
311,2025-05-18 00:36:52,68.07403564,31.07891083
312,2025-05-18 00:37:02,68.07384491,31.07013702
313,2025-05-18 00:37:12,68.06077576,31.0874939
314,2025-05-18 00:37:22,68.08586121,31.08291626
315,2025-05-18 00:37:32,68.08882141,31.06937408
316,2025-05-18 00:37:42,68.09625244,31.07833862
317,2025-05-18 00:37:52,68.10245514,31.07833862
318,2025-05-18 00:38:02,68.06545258,31.0760498
319,2025-05-18 00:38:12,68.06306458,31.08348846
320,2025-05-18 00:38:22,68.13182831,31.07738495
321,2025-05-18 00:38:32,68.06087494,31.06975555
322,2025-05-18 00:38:43,68.07594299,31.08386993
323,2025-05-18 00:38:52,68.08233643,31.09130859
324,2025-05-18 00:39:03,68.14012146,31.08310699
325,2025-05-18 00:39:13,68.10436249,31.08577728
326,2025-05-18 00:39:23,68.10217285,31.08253479
327,2025-05-18 00:39:33,68.07193756,31.06784821
328,2025-05-18 00:39:43,68.15547943,31.09035492
329,2025-05-18 00:39:53,68.21517944,31.08081818
330,2025-05-18 00:40:03,68.20783997,31.08520508
331,2025-05-18 00:40:13,68.16778564,31.07395172
332,2025-05-18 00:40:23,68.1582489,31.06918335
333,2025-05-18 00:40:33,68.16625977,31.07261658
334,2025-05-18 00:40:43,68.1520462,31.07147217
335,2025-05-18 00:40:53,68.24331665,31.08291626
336,2025-05-18 00:41:03,68.20316315,31.08119965
337,2025-05-18 00:41:13,68.16110229,31.07433319
338,2025-05-18 00:41:23,68.25628662,31.07528687
339,2025-05-18 00:41:33,68.22137451,31.07395172
340,2025-05-18 00:41:43,68.27659607,31.0880661
341,2025-05-18 00:41:53,68.13468933,31.07376099
342,2025-05-18 00:42:04,68.13592529,31.08940125
343,2025-05-18 00:42:14,68.09768677,31.08768463
344,2025-05-18 00:42:24,68.04589844,31.0749054
345,2025-05-18 00:42:34,68.01367188,31.0628891
346,2025-05-18 00:42:44,68.05410767,31.07471466
347,2025-05-18 00:42:54,68.02568054,31.07795715
348,2025-05-18 00:43:04,68.03903198,31.07013702
349,2025-05-18 00:43:14,68.02330017,31.06193542
350,2025-05-18 00:43:34,68.00146484,31.06784821
351,2025-05-18 00:43:44,68.00337219,31.04286194
352,2025-05-18 00:43:54,68.03455353,31.06613159
353,2025-05-18 00:44:04,68.01004028,31.05926514
354,2025-05-18 00:44:17,68.01652527,31.06803894
355,2025-05-18 00:44:24,67.98181152,31.05659485
356,2025-05-18 00:44:34,67.97466278,31.06651306
357,2025-05-18 00:44:44,67.97523499,31.08901978
358,2025-05-18 00:44:54,67.95368195,31.06784821
359,2025-05-18 00:45:04,67.95578003,31.07395172
360,2025-05-18 00:45:15,68.02024841,31.04953766
361,2025-05-18 00:45:25,68.01080322,31.05564117
362,2025-05-18 00:45:35,68.02177429,31.05144501
363,2025-05-18 00:45:45,68.02397156,31.05297089
364,2025-05-18 00:45:55,68.02301025,31.04972839
365,2025-05-18 00:46:05,68.09091187,31.05773926
366,2025-05-18 00:46:15,68.08862305,31.04228973
367,2025-05-18 00:46:25,68.07089233,31.03504181
368,2025-05-18 00:46:35,68.15843201,31.04782104
369,2025-05-18 00:46:45,68.09835815,31.02455139
370,2025-05-18 00:46:55,68.09558868,31.01711273
371,2025-05-18 00:47:05,68.11752319,31.02455139
372,2025-05-18 00:47:17,68.15690613,31.01539612
373,2025-05-18 00:47:27,68.17999268,31.02989197
374,2025-05-18 00:47:35,68.14813232,31.01730347
375,2025-05-18 00:47:45,68.20516968,31.03141785
376,2025-05-18 00:47:55,68.20354462,31.02817535
377,2025-05-18 00:48:05,68.26010132,31.02321625
378,2025-05-18 00:48:16,68.24188232,31.03084564
379,2025-05-18 00:48:26,68.23425293,31.03923798
380,2025-05-18 00:48:36,68.16339111,31.03408813
381,2025-05-18 00:48:46,68.17407227,31.03275299
382,2025-05-18 00:48:56,68.19210052,31.04457855
383,2025-05-18 00:49:06,68.15634155,31.03179932
384,2025-05-18 00:49:16,68.21737671,31.0377121
385,2025-05-18 00:49:26,68.27192688,31.04324341
386,2025-05-18 00:49:36,68.21460724,31.0464859
387,2025-05-18 00:49:46,68.17092896,31.04362488
388,2025-05-18 00:49:56,68.21870422,31.04190826
389,2025-05-18 00:50:06,68.23139191,31.04362488
390,2025-05-18 00:50:16,68.21832275,31.02588654
391,2025-05-18 00:50:28,68.29214478,31.01539612
392,2025-05-18 00:50:36,68.27307129,31.00852966
393,2025-05-18 00:50:46,68.29814911,31.01959229
394,2025-05-18 00:50:56,68.31169128,31.02302551
395,2025-05-18 00:51:06,68.33610535,31.01768494
396,2025-05-18 00:51:16,68.38502502,31.01119995
397,2025-05-18 00:51:27,68.36213684,31.00395203
398,2025-05-18 00:51:37,68.38941956,31.00452423
399,2025-05-18 00:51:47,68.37291718,30.98239899
400,2025-05-18 00:51:57,68.3951416,30.98602295
401,2025-05-18 00:52:07,68.40849304,30.98125458
402,2025-05-18 00:52:17,68.48916626,30.98983765
403,2025-05-18 00:52:27,68.46418762,30.98888397
404,2025-05-18 00:52:37,68.4715271,30.98258972
405,2025-05-18 00:52:47,68.42126465,30.98201752
406,2025-05-18 00:52:57,68.44329834,30.9961319
407,2025-05-18 00:53:07,68.50614929,30.9879303
408,2025-05-18 00:53:17,68.4367218,30.98716736
409,2025-05-18 00:53:27,68.40820313,30.99384308
410,2025-05-18 00:53:37,68.38512421,30.98754883
411,2025-05-18 00:53:47,68.40686798,31.00090027
412,2025-05-18 00:53:57,68.37692261,30.98392487
413,2025-05-18 00:54:07,68.45350647,30.98011017
414,2025-05-18 00:54:17,68.46342468,30.98430634
415,2025-05-18 00:54:27,68.43128204,30.99403381
416,2025-05-18 00:54:37,68.45178223,31.00090027
417,2025-05-18 00:54:48,68.45617676,31.00891113
418,2025-05-18 00:54:58,68.43080139,31.0049057
419,2025-05-18 00:55:08,68.46627808,30.99346161
420,2025-05-18 00:55:18,68.52349854,31.00337982
421,2025-05-18 00:55:28,68.49536896,31.0125351
422,2025-05-18 00:55:38,68.5005188,31.01539612
423,2025-05-18 00:55:48,68.47810364,31.01348877
424,2025-05-18 00:55:58,68.49755859,31.00681305
425,2025-05-18 00:56:08,68.51959229,31.00986481
426,2025-05-18 00:56:18,68.51196289,31.02302551
427,2025-05-18 00:56:28,68.47868347,31.00852966
428,2025-05-18 00:56:38,68.50337982,31.00585938
429,2025-05-18 00:56:51,68.49918365,31.02397919
430,2025-05-18 00:56:58,68.49536896,31.01272583
431,2025-05-18 00:57:08,68.50528717,31.02817535
432,2025-05-18 00:57:18,68.54705811,31.01902008
433,2025-05-18 00:57:29,68.54915619,31.02416992
434,2025-05-18 00:57:38,68.50032806,31.03599548
435,2025-05-18 00:57:49,68.52588654,31.03179932
436,2025-05-18 00:57:59,68.50357056,31.0295105
437,2025-05-18 00:58:09,68.49250793,31.01673126
438,2025-05-18 00:58:19,68.5362854,31.02817535
439,2025-05-18 00:58:29,68.53752136,31.04610443
440,2025-05-18 00:58:39,68.51806641,31.0541153
441,2025-05-18 00:58:49,68.52235413,31.05564117
442,2025-05-18 00:58:59,68.48936462,31.04553223
443,2025-05-18 00:59:09,68.45025635,31.06575012
444,2025-05-18 00:59:19,68.38169098,31.06803894
445,2025-05-18 00:59:29,68.37482452,31.07566833
446,2025-05-18 00:59:39,68.3549881,31.06460571
447,2025-05-18 00:59:51,68.40267181,31.09130859
448,2025-05-18 00:59:59,68.47419739,31.07528687
449,2025-05-18 01:00:09,68.41049194,31.0749054
450,2025-05-18 01:00:19,68.3901825,31.08482361
451,2025-05-18 01:00:29,68.40505981,31.07891083
452,2025-05-18 01:00:39,68.38169098,31.06555939
453,2025-05-18 01:00:50,68.39485168,31.06327057
454,2025-05-18 01:01:00,68.38130951,31.05373383
455,2025-05-18 01:01:10,68.44796753,31.04228973
456,2025-05-18 01:01:20,68.39570618,31.04953766
457,2025-05-18 01:01:30,68.46218109,31.05735779
458,2025-05-18 01:01:40,68.54190826,31.05049133
459,2025-05-18 01:01:50,68.48087311,31.05697632
460,2025-05-18 01:02:00,68.5528717,31.05373383
461,2025-05-18 01:02:10,68.50376129,31.06842041
462,2025-05-18 01:02:20,68.46294403,31.06250763
463,2025-05-18 01:02:30,68.43270874,31.05182648
464,2025-05-18 01:02:40,68.4803009,31.06327057
465,2025-05-18 01:02:50,68.50442505,31.06937408
466,2025-05-18 01:03:00,68.49183655,31.08539581
467,2025-05-18 01:03:10,68.51387024,31.04496002
468,2025-05-18 01:03:20,68.48678589,31.04953766
469,2025-05-18 01:03:30,68.498703,31.04839325
470,2025-05-18 01:03:40,68.55983734,31.05602264
471,2025-05-18 01:03:50,68.51196289,31.04228973
472,2025-05-18 01:04:01,68.50681305,31.03084564
473,2025-05-18 01:04:11,68.47581482,31.03218079
474,2025-05-18 01:04:21,68.46542358,31.03466034
475,2025-05-18 01:04:31,68.5236969,31.01902008
476,2025-05-18 01:04:41,68.56164551,31.02264404
477,2025-05-18 01:04:51,68.59397888,31.01119995
478,2025-05-18 01:05:01,68.59521484,31.01768494
479,2025-05-18 01:05:11,68.58577728,31.00891113
480,2025-05-18 01:05:21,68.60790253,30.99937439
481,2025-05-18 01:05:31,68.61038208,30.9928894
482,2025-05-18 01:05:41,68.56011963,30.9961319
483,2025-05-18 01:05:51,68.53781128,30.99021912
484,2025-05-18 01:06:01,68.60313416,31.00070953
485,2025-05-18 01:06:11,68.6126709,30.98926544
486,2025-05-18 01:06:21,68.54515076,30.99861145
487,2025-05-18 01:06:31,68.62020874,30.98659515
488,2025-05-18 01:06:41,68.6068573,30.99346161
489,2025-05-18 01:06:52,68.56384277,30.98983765
490,2025-05-18 01:07:02,68.58605957,31.00452423
491,2025-05-18 01:07:11,68.57624054,30.99746704
492,2025-05-18 01:07:22,68.58511353,31.00662231
493,2025-05-18 01:07:32,68.57881165,30.98163605
494,2025-05-18 01:07:42,68.55659485,30.98526001
495,2025-05-18 01:07:52,68.59254456,30.99117279
496,2025-05-18 01:08:02,68.54295349,31.00395203
497,2025-05-18 01:08:12,68.56975555,30.99632263
498,2025-05-18 01:08:22,68.57051849,31.00128174
499,2025-05-18 01:08:32,68.61123657,31.02226257
500,2025-05-18 01:08:42,68.57995605,30.98716736
501,2025-05-18 01:08:52,68.58415222,30.99994659
502,2025-05-18 01:09:02,68.56546021,31.01119995
503,2025-05-18 01:09:12,68.57919312,30.9803009
504,2025-05-18 01:09:24,68.57185364,30.99346161
505,2025-05-18 01:09:32,68.54925537,30.98335266
506,2025-05-18 01:09:42,68.53895569,30.98659515
507,2025-05-18 01:09:52,68.51721191,30.97896576
508,2025-05-18 01:10:03,68.54839325,30.98011017
